in.store,age,items,amount,region
0,34,6,1161.6,4
1,37,1,1878.7,1
0,57,7,249.59,2
0,51,6,673.37,4
0,37,3,2886.2,4
0,29,5,431.2,2
0,35,7,111.06,2
0,39,6,747.82,4
0,57,1,471.64,2
1,45,4,785.72,3
1,52,4,517.37,3
0,67,6,20.17,2
1,63,6,903.68,3
0,29,2,147.24,4
1,25,4,617.47,3
0,61,5,28.28,2
0,70,2,390.58,2
0,19,5,2338.6,3
1,48,2,865.72,3
1,54,4,533.87,4
0,46,5,2007.1,3
0,83,5,464.36,2
1,30,7,92.84,3
0,47,6,2539.6,4
0,25,5,1252.7,1
1,42,2,527.24,3
0,29,6,145,2
1,53,7,959.13,4
0,43,2,2421,4
1,27,2,1095,1
0,33,8,56.58,2
0,56,2,339.44,2
1,30,2,228.58,3
1,44,7,1004.3,4
0,24,4,2815.9,4
0,44,1,358.42,2
1,26,1,1125.2,1
0,51,2,1981.8,4
1,39,5,470.47,1
0,71,2,96.56,2
1,21,5,873.51,4
1,48,7,380.9,3
1,32,2,1742.7,4
1,26,3,1560.9,4
0,33,2,365.16,1
1,55,4,226.56,1
0,58,4,1632,4
1,53,2,445.28,1
0,20,2,459.3,4
0,71,7,333.14,2
1,26,3,1143,4
0,53,7,2994.2,4
1,37,1,987.38,1
1,67,8,795.63,1
0,29,7,2420.2,4
0,52,4,97.41,2
0,34,2,2521,3
0,75,6,270.87,2
1,53,3,404.73,1
1,60,3,429.52,1
1,47,2,271.12,1
1,27,4,777.84,4
1,50,7,148.37,4
0,58,6,1359.9,4
0,38,6,2474.2,4
0,48,3,291.46,2
1,29,5,830.15,1
1,71,4,888.01,1
1,51,2,1213.7,4
1,65,2,270.9,3
1,32,5,845.88,1
1,59,6,684.26,3
1,39,2,1634.7,4
1,34,6,619.03,1
1,28,4,160.98,3
0,63,4,134.76,2
0,49,5,935.15,4
0,65,1,276.19,2
0,75,2,204.02,2
1,35,3,478.21,4
1,65,7,84.29,3
0,49,6,725.92,4
0,34,3,150.95,2
0,66,2,587.72,1
1,42,4,180.58,1
0,60,5,201.95,2
1,30,6,166.66,4
1,26,7,1903.4,4
0,46,2,1589.8,4
0,71,7,354.99,2
0,62,6,2195.8,3
0,82,2,27.9,2
1,44,7,950.82,3
0,53,3,214.49,2
1,71,5,633.8,3
1,25,3,953.57,3
1,48,2,650.49,3
0,69,5,409.94,2
1,45,1,565.37,3
0,18,4,1751.3,4
1,29,4,1287.3,1
1,71,8,220.84,1
1,43,1,498.19,1
0,41,2,274.16,2
1,47,6,544.61,1
0,33,4,418.38,2
1,23,8,57.75,4
0,29,6,390.67,2
1,64,3,497.74,1
1,67,5,394.65,1
1,25,3,1304.3,4
1,40,2,436.04,3
0,45,5,1498.7,4
0,71,4,416.97,2
0,25,7,1337.5,3
1,45,3,430.55,1
1,67,5,746.41,3
1,25,2,130.46,1
0,48,3,2479.8,4
1,57,1,363.38,1
1,48,2,1837,4
0,64,2,395.26,2
1,49,8,979.3,3
1,22,2,1749.4,4
0,54,7,351.32,2
1,54,5,428.4,1
0,53,6,217.33,2
0,51,4,326.72,2
1,24,6,615.74,4
1,51,2,868.67,1
0,44,7,1674.7,3
0,36,4,472.87,3
0,44,8,1817.4,4
0,76,1,472.11,2
0,49,6,1962.3,1
0,54,3,401.73,4
0,67,1,366.99,2
0,66,3,70.79,2
0,53,2,229.5,2
1,38,4,412.22,4
1,55,6,502.69,3
1,33,2,1335,4
0,53,7,2160.1,4
1,29,3,920.46,1
0,60,2,1528.1,4
1,47,1,244.78,1
1,67,5,290.58,3
1,34,2,1555.4,1
1,56,7,746.84,1
0,80,5,226.33,2
0,37,5,2609.1,4
1,40,1,696.65,3
0,40,5,358.4,2
1,28,4,1729.5,4
0,63,3,134.58,2
1,27,5,1341.2,4
0,48,8,211.88,2
1,19,3,998.9,1
1,29,1,359.38,4
1,52,7,1236.5,4
1,54,5,1345.2,4
0,35,7,57.09,2
1,65,3,469.74,1
1,68,7,621.81,3
0,69,3,436.63,2
1,49,4,1637.3,4
1,60,3,844.11,3
0,52,3,157.24,3
1,26,6,139.83,1
0,38,7,961.62,4
0,55,2,2560.3,4
0,32,3,2775.6,4
0,57,2,379.89,2
1,55,5,1073.8,1
0,55,5,2370.5,4
1,29,4,1758.9,1
1,36,5,1828,1
0,57,5,356.3,2
0,53,3,135.89,2
1,29,2,467.56,4
1,28,2,295.26,3
0,82,3,152.61,2
0,48,6,595.85,1
1,33,1,1921.1,4
0,24,7,346.46,4
1,52,7,266.65,4
1,34,2,695.4,3
0,20,5,1987.2,3
0,49,6,284.91,2
0,48,2,2924.6,4
1,68,4,56.92,3
1,45,2,1468.6,4
1,66,5,819.98,3
1,28,3,764.18,4
0,18,5,757.95,4
0,40,6,91.45,2
0,19,5,2100.2,3
0,62,5,270.99,2
0,33,8,1263.5,4
0,42,2,2034.3,3
0,36,7,369.45,2
0,41,2,127.6,2
0,25,2,1974.2,4
1,27,5,467.68,4
0,53,7,2816.4,3
0,52,6,232.21,2
0,56,3,1708.9,4
0,74,3,145.59,2
1,63,2,138.85,3
0,84,7,475.86,2
1,43,8,53.4,3
1,32,6,782.33,1
0,53,1,286.41,2
1,44,2,751.85,4
1,34,6,709.07,1
1,63,7,516.71,1
1,64,1,683.14,1
1,31,5,702.71,1
0,39,6,288.49,2
0,64,5,496.37,1
1,72,3,910.16,3
1,44,2,250.88,3
0,45,6,32.13,2
1,54,7,1291.8,1
1,55,2,1468.4,4
0,82,7,352.01,2
1,43,3,282.97,4
1,57,6,321.26,1
0,61,6,2818.5,4
1,61,6,656.48,3
1,61,4,677.35,1
0,20,6,2666.8,4
0,19,3,2832.8,4
1,23,5,1105.9,4
0,60,5,1012.8,4
1,25,8,375.83,3
0,50,2,168.69,4
0,59,4,219.52,1
0,51,5,411.27,4
0,50,3,307.03,2
0,73,5,178.18,2
0,21,3,1957,1
0,82,5,316.87,2
1,32,3,533.41,3
0,43,4,572.53,4
0,23,5,416.77,4
0,50,8,301.13,2
1,50,5,120.76,3
1,35,2,1452.2,4
0,74,1,259.35,2
1,53,8,530.39,1
0,58,2,2140.2,3
0,45,4,330.85,2
0,62,6,98.02,2
0,81,2,150.8,2
0,81,7,124.95,2
1,23,6,997,4
1,40,3,165.67,4
0,60,7,201.98,2
0,29,2,1766,4
0,40,4,1763.2,3
0,56,2,156.81,2
0,62,4,2821,4
0,75,5,47.34,2
1,31,6,1926.9,1
1,33,2,1193,4
0,53,8,2546,4
0,56,4,336.18,2
1,39,5,77.3,4
1,22,7,942.27,1
1,27,4,661.46,4
0,40,2,218.23,1
0,51,6,343.62,1
1,30,1,724.7,1
1,32,3,1567.8,4
1,22,4,1389.9,4
1,24,4,156.91,1
0,46,6,1508.5,4
0,76,3,358.74,2
0,84,8,241.8,2
0,25,6,2853.5,4
1,49,1,907.15,4
1,72,7,831.12,1
0,32,6,21.39,2
0,30,7,232.38,3
1,48,2,1543.5,4
1,30,3,1424.7,1
0,35,2,221.77,2
0,54,5,1614.7,3
0,29,3,359.14,2
1,28,4,1913.5,4
0,45,4,2638.7,4
1,55,2,537.88,3
1,52,4,620.92,1
1,72,3,636.01,3
1,71,4,162.56,3
1,46,6,117.02,4
0,55,3,255.37,2
0,54,4,456.25,2
0,53,7,1447.9,4
0,50,5,482.57,1
1,42,3,1981.8,4
0,84,6,351.27,2
1,54,2,1567.4,4
1,59,7,427.1,3
1,52,3,954.71,4
0,29,3,1887.4,1
1,29,8,463.47,4
0,69,3,120.81,2
0,69,7,454.42,2
0,34,6,911.76,4
0,28,3,2018,3
0,72,1,342.87,2
0,27,2,1742.4,4
0,61,2,95,2
1,19,2,969.89,1
1,27,4,143.06,3
1,58,1,66.35,3
1,35,3,71.97,1
1,39,4,352.15,4
0,63,1,276.7,2
1,64,5,129.7,3
1,72,4,560.32,1
1,48,6,1571,1
0,79,2,321.59,2
0,26,4,1552,4
1,66,6,682.87,3
1,42,2,718.06,4
1,53,3,652.93,4
1,36,6,1585.3,4
1,38,4,668.35,1
1,42,6,84.91,1
1,20,3,940.76,4
0,27,1,1266.1,4
0,22,6,368.46,4
1,36,3,875.35,1
1,56,6,257.12,1
0,79,5,412.72,2
0,27,7,2906.6,4
0,38,4,45.05,2
0,62,2,661.98,4
1,49,7,140.09,3
0,40,4,303.27,2
0,61,4,949.5,3
0,38,2,292.15,2
1,38,4,297.77,1
0,26,3,132.32,1
1,65,4,583.92,3
0,63,6,227.84,2
0,38,4,8.2,2
0,22,7,889.36,1
0,41,7,404.43,2
0,67,4,26.47,2
0,37,3,262.12,3
1,65,6,483.91,3
0,20,7,371.07,4
1,33,4,1758.8,4
1,21,6,147.2,4
0,50,2,1192.5,4
0,66,3,215.21,2
0,25,5,2790.6,4
0,84,2,204.36,2
0,49,5,69.77,2
0,48,6,598.67,3
1,42,3,693.78,1
1,44,4,628.9,1
1,54,2,650,1
1,38,7,199.42,3
1,51,3,1907,4
0,56,1,271.75,2
1,33,2,1521.9,4
0,52,5,475.86,2
1,27,8,923.54,4
1,30,8,874.71,3
1,25,1,420.67,3
0,50,7,1778,3
0,50,3,150.4,4
0,79,2,141.24,2
1,44,8,723.86,3
0,48,2,2886.6,4
1,41,7,156.07,1
1,32,3,241.91,3
1,31,7,1278.3,4
1,26,3,112.41,3
0,56,8,1364.2,4
1,22,1,1971.6,4
0,39,5,103.3,2
0,58,6,46.91,2
0,61,7,138.37,2
1,37,2,505.75,1
1,32,4,357.88,3
1,61,2,451.53,3
0,25,7,325.61,3
0,25,7,504.74,4
1,48,7,358.31,3
0,40,6,941.82,4
1,73,6,696.43,3
0,48,2,147.23,2
0,45,8,1179.6,4
1,25,1,350.6,4
1,23,7,1222.7,4
1,39,4,477.73,1
1,54,2,1133.7,4
1,32,1,1098.9,4
0,54,6,391.15,2
1,27,2,347.84,3
0,79,1,103.02,2
0,43,8,325.5,2
0,46,2,252.5,2
0,33,1,1940.2,3
0,42,7,352.28,4
0,42,8,248.67,2
1,34,8,1388,4
1,53,4,92.15,4
1,48,3,165.15,3
0,30,7,1304.4,4
0,41,3,485.93,2
1,30,6,979.55,3
0,23,7,384,3
1,44,5,331.39,4
0,51,4,139.78,2
0,43,7,2463.5,4
0,60,6,279.24,2
0,35,3,191.53,2
1,35,4,657.99,1
0,43,7,2856.8,3
0,31,8,425.11,3
1,59,4,802.8,3
0,77,6,110.14,2
1,41,7,281.61,3
1,35,1,1024.7,1
1,64,1,845.51,1
1,73,2,73.37,3
1,35,2,205.77,4
1,52,3,333.62,3
1,58,5,606.46,3
0,35,1,129.14,2
1,55,7,1118.6,4
0,61,8,226.79,2
0,81,4,465.53,2
0,54,6,432.03,2
1,35,6,138.84,1
1,45,2,1919.5,4
0,41,3,75.45,2
0,30,7,203.11,4
0,74,2,179.07,2
1,43,5,886.45,3
1,48,7,698.43,4
1,28,6,267.77,1
1,26,7,1482.7,4
1,53,7,374.8,3
1,25,4,1390.3,4
0,49,2,224,1
0,41,5,1935.1,3
0,50,4,1735.1,4
0,42,4,362.29,2
0,52,6,1340.1,3
1,46,5,76.77,3
0,29,2,1582.9,4
0,58,5,262.38,4
0,38,2,2231.2,4
0,34,4,187.85,2
1,37,2,519.42,3
1,43,6,184.28,3
0,76,2,221.93,2
0,82,4,499.4,2
0,77,2,138.16,2
0,59,4,394.58,2
0,40,2,260.28,1
1,57,5,482.27,1
0,76,4,287.95,2
0,63,1,34.43,2
0,37,7,945.96,4
0,63,7,95.25,2
1,24,6,593.69,3
0,56,7,142.08,2
1,69,7,158.4,3
0,29,7,2561.8,4
0,79,2,312.99,2
1,55,8,1601,1
0,28,1,2338.9,4
0,32,4,2463.5,4
0,26,1,102.58,3
1,73,8,372.23,3
1,70,2,895.43,1
0,25,4,611.34,1
1,57,6,121.05,3
0,30,3,23.84,2
1,24,4,296.07,4
0,38,7,125.06,4
0,42,3,29.97,2
0,49,2,2517.7,3
1,54,4,823.78,3
0,46,7,255.86,3
0,57,5,44.86,2
1,24,1,361.5,1
1,48,4,787.5,4
1,52,5,269.19,3
1,35,8,758.82,3
0,38,8,536.1,4
0,39,2,2006.5,4
0,48,4,226.11,2
1,62,6,463.18,1
0,49,2,244.2,1
1,52,8,72.62,3
1,25,8,610.73,3
1,27,5,1114,4
1,56,3,98.12,3
0,60,1,437.8,2
1,37,2,1402.9,1
0,40,8,2911.9,4
1,35,5,738.21,3
0,52,3,994.07,3
0,55,6,33.3,2
1,54,4,489.06,1
1,34,2,1087.3,4
0,35,7,263.31,2
0,58,1,471.36,1
0,59,7,140.81,2
0,25,1,2908.7,3
0,32,3,1456.5,3
0,63,5,855.48,1
1,36,5,91.25,3
0,20,7,1560.3,1
0,39,3,2904.6,4
0,34,3,284.75,2
0,35,3,206,2
0,85,8,162.55,2
0,83,6,279.13,2
1,25,7,255.8,4
0,34,2,393.59,3
1,43,4,648.6,1
1,28,4,722.71,1
0,63,4,199.17,2
1,54,4,893.11,3
1,30,5,1870.2,4
0,60,2,559.57,3
0,58,7,735.47,1
1,48,6,158.39,1
0,41,6,44.54,2
1,40,4,1166.5,1
0,48,3,97.59,2
0,67,1,192.25,2
0,49,7,373.96,2
0,65,3,294.87,2
1,35,5,500.42,1
0,47,7,1902.9,4
0,20,2,1893.4,4
0,31,6,345.53,2
1,40,3,1731.7,1
0,69,7,182.49,2
0,35,7,2757.2,3
0,49,4,1474,3
0,20,4,2422.9,4
0,74,2,458.78,2
0,61,5,1323.8,4
1,37,3,520.46,4
0,39,6,1763.3,3
1,74,4,85.94,3
0,45,3,625.45,4
1,30,5,127.9,4
0,31,8,517.88,1
0,70,4,485.9,2
0,64,6,371.06,2
1,37,7,976.45,1
1,46,7,614.21,3
0,19,6,1238.8,4
0,68,5,468.06,2
1,71,4,79.9,3
0,50,3,2913.2,4
0,63,8,1044.7,4
0,26,4,2472,3
1,53,7,999,1
1,46,4,924.42,4
1,28,1,551.58,4
0,35,5,2948.7,4
1,32,4,1860.8,4
0,30,5,307.18,1
0,33,5,485.14,2
1,47,3,1760.7,4
1,32,5,556.25,4
0,30,4,285.53,2
0,72,2,8.2,2
1,37,3,1778.5,1
0,41,5,912.07,4
0,56,2,2090.6,4
0,37,3,215.13,2
1,39,3,391.24,3
1,60,3,870.46,3
0,25,5,893.04,3
1,66,6,226.05,1
1,32,4,1106.1,4
1,30,7,1202.5,4
0,47,1,450.98,2
1,48,1,319.21,1
0,84,3,142.7,2
0,32,1,435.57,4
1,45,1,1960.4,1
0,67,8,156.73,2
1,23,7,566.36,1
0,29,2,5.46,2
0,31,2,434.73,2
0,29,8,271.35,4
1,36,6,619.04,3
1,47,4,959.81,1
1,40,7,158.68,1
1,43,5,1866.4,4
1,48,6,1995.8,4
0,40,3,2812.6,4
0,50,6,13.94,2
0,44,3,1889.9,3
0,28,3,457.31,2
0,25,2,817.62,1
0,53,5,156.23,2
1,38,2,646.9,4
0,61,4,2436.9,4
0,46,3,569.55,4
0,29,4,153.51,2
1,67,5,398.55,3
1,65,6,308.88,1
0,54,3,262.5,2
0,28,4,2751.8,4
1,27,6,1396.4,4
1,34,3,399.65,3
0,37,8,358.97,2
1,39,3,1922.4,1
0,28,6,411.14,3
1,26,5,1679.6,1
0,35,6,466.61,2
0,64,7,121.05,2
0,34,2,1157.6,4
0,38,1,499.58,2
1,52,7,337.52,1
1,59,2,250.4,1
0,23,1,1521.8,4
0,36,8,2491.5,4
1,22,1,582.86,4
0,22,8,2275.2,3
1,48,5,1591.9,4
0,53,4,67.01,2
1,53,2,110.09,1
1,33,5,1929.1,4
1,48,3,159.07,1
1,38,3,679.28,1
0,57,4,734.24,3
1,45,5,119.73,3
0,21,7,766.09,4
1,53,1,910.89,4
1,33,7,1992.2,4
1,39,6,766.1,1
1,38,7,852.51,3
1,43,6,831.53,4
0,29,6,385.11,4
0,50,3,1814.1,4
0,80,2,416.22,2
1,41,4,1920.1,4
0,36,6,2074,3
0,55,1,1475.8,3
0,52,6,499.72,3
0,62,1,511.85,4
1,27,8,1805.1,4
1,24,8,748.18,1
1,25,3,951.88,1
0,66,2,62.74,2
1,67,7,901.7,3
1,55,7,781.8,3
0,81,1,44.79,2
1,50,3,406.64,1
1,44,8,526.19,1
0,49,3,2081.9,3
1,45,6,942.64,1
0,70,2,388.77,2
0,47,4,1359.1,3
1,31,7,1601.4,4
1,50,8,162.71,1
1,57,3,164.62,3
1,48,8,1453.4,1
0,37,6,2879.1,3
0,38,2,372.33,2
0,45,2,277.62,4
1,71,7,234.82,3
0,69,1,125.84,2
1,23,6,846.86,4
0,82,4,345.85,2
1,22,6,1013.9,1
0,43,7,1514.4,1
0,50,4,2873.1,4
0,58,3,307.65,2
0,33,6,1305,4
0,29,5,1311.6,4
1,35,5,363.32,1
0,34,7,804.3,3
1,35,2,198.69,4
0,54,3,2041.1,4
0,26,2,1726.3,4
0,40,8,143.11,2
0,31,6,449.24,2
0,30,3,1035.8,4
0,41,4,161.26,2
1,51,7,624.41,3
1,20,7,1901.3,1
0,55,3,1724.1,3
1,68,6,763.03,1
1,54,7,435.36,3
0,26,4,2570.7,4
0,47,8,384.07,2
0,45,7,1502.1,4
0,30,4,199.16,1
0,29,4,1593.2,3
1,48,2,609.59,1
0,53,3,988.62,1
0,22,5,2080.6,3
0,50,7,140.57,2
0,81,8,40.83,2
0,62,7,161.81,2
0,46,7,2036.4,4
0,38,2,297.73,2
1,34,7,956.01,3
0,47,6,466.47,2
1,19,5,1496.7,4
1,46,3,940.71,3
1,47,2,509.6,4
0,46,4,434.09,2
1,38,8,187.84,4
0,50,3,2182,4
1,28,3,970.87,1
1,30,7,1616.8,1
1,43,7,1726.1,4
0,34,7,322.3,2
0,22,5,499.48,3
1,66,7,350.22,1
1,49,2,631.28,3
1,47,3,949.3,3
1,22,6,270.28,1
1,49,2,197.04,3
0,34,6,496.02,1
0,46,6,750.52,4
1,47,6,1609.2,4
1,72,2,105.06,1
0,28,6,527.2,3
0,38,7,31.73,2
1,67,6,481.43,1
1,58,2,564.82,1
1,30,4,165.04,4
0,45,2,11.18,2
1,43,5,952.22,1
0,40,7,1175.3,1
1,42,7,1940,4
0,70,3,95.07,2
1,66,3,334.23,1
1,35,7,1484.5,4
0,39,3,396.14,1
1,26,7,1202.7,4
1,22,5,844.81,4
1,49,2,445.96,1
1,21,4,627.71,1
0,54,7,1605.7,1
1,47,5,541.39,4
1,47,2,951.07,4
0,33,5,1482.8,3
1,39,5,666.38,3
1,33,1,376.77,1
1,61,8,942.9,1
0,41,7,20.95,2
0,38,3,1216,4
0,25,6,2927,3
0,63,4,810.43,1
0,81,2,429.95,2
0,32,3,331.14,2
1,27,6,705.33,1
1,41,2,384.26,3
0,21,2,2027.6,4
0,29,6,2440.1,4
1,23,2,1358.5,4
1,22,2,1570,4
1,47,5,1087.8,4
0,49,4,755.96,3
1,47,2,873.86,3
1,40,4,201.1,3
1,40,2,1451.3,4
0,51,4,703.35,4
0,24,6,2773.8,4
0,42,6,198.29,2
0,31,8,143.39,2
1,29,8,809.4,4
1,51,6,533.09,1
0,18,5,830.72,3
0,53,3,110.52,1
1,50,2,660.03,3
0,27,1,713.89,3
1,32,5,1276.9,4
1,40,4,237.04,1
1,34,6,333.39,1
1,41,7,518.84,4
0,22,5,683.98,3
0,41,7,221.85,2
0,36,3,126.85,2
0,18,5,1269.7,3
1,54,2,903.5,4
1,62,3,703.75,3
0,46,5,2632,4
0,79,5,485.49,2
1,46,6,889.48,4
1,60,2,487.5,1
1,49,2,1765.7,1
0,69,3,221.18,1
1,49,5,774.41,1
0,52,3,2967,4
0,69,4,173.16,2
0,59,6,2959.3,3
1,34,5,255.35,3
1,62,6,163.78,3
0,75,1,281.75,2
0,69,3,119.61,2
1,41,4,589.73,3
1,28,1,265.26,3
0,24,4,1715,4
0,24,5,625.46,4
0,43,6,1279.1,3
0,20,4,1031.7,4
0,34,3,2569.8,4
1,59,3,868.63,3
0,55,7,2489.9,3
0,61,7,484.57,2
0,30,6,1401.4,3
0,48,5,2316.2,4
1,23,4,1660.2,1
0,59,1,2936.6,3
0,47,5,2775.5,4
0,79,3,220.68,2
1,34,4,601.14,1
0,28,5,1987.9,4
0,44,4,299.58,1
0,25,5,2673.2,3
0,25,4,1246,3
1,36,1,591.53,1
1,55,7,581.08,1
0,54,6,1348.3,4
1,44,2,957.03,3
0,55,4,66.92,2
1,47,2,760.6,1
0,85,3,267.58,2
0,55,1,1340.5,3
0,27,1,2148,3
1,31,8,1086.3,1
1,38,4,1652,4
1,56,6,148.45,3
0,37,5,1116.9,4
1,32,2,392.05,1
1,35,6,94.42,3
1,44,5,163.62,3
1,68,4,131.13,3
1,39,5,485.03,3
1,31,6,568.62,3
1,44,3,900.28,4
0,44,7,2348.5,3
0,59,6,1927.8,4
0,26,7,2722.1,4
1,29,8,1828.6,1
0,59,4,2560.7,4
0,69,2,113.19,2
1,56,5,802.33,3
0,70,5,250.31,2
0,24,5,2265.9,4
0,29,6,442.58,2
0,49,3,605.12,4
0,56,2,632.93,1
1,23,6,620.27,4
1,50,2,124.38,3
1,43,5,484.75,1
0,31,6,2573.6,3
1,22,1,1435.4,4
0,37,2,1376.8,3
0,30,1,451.21,2
0,41,7,1500.9,4
0,51,6,2846.3,3
0,57,2,2166,4
0,60,2,518.2,3
1,31,6,327.1,3
0,35,7,269.5,2
0,49,2,479.61,2
0,34,6,1253.2,4
0,31,4,269.86,2
0,43,1,428.49,2
0,84,4,149.11,2
1,70,5,109.1,3
0,74,6,489.24,2
1,72,2,171.31,3
1,37,5,962.28,4
1,24,1,1036.5,4
0,64,8,668.66,1
1,35,5,1371.6,1
0,64,8,312.18,2
1,41,5,1607,1
1,63,2,330.2,3
1,47,6,896,4
1,46,4,158.4,3
1,26,5,851.24,1
1,21,4,1207.7,4
1,43,3,1488.9,1
0,82,5,494.63,2
1,41,6,1366.3,4
0,36,2,431.29,2
0,64,7,378.57,2
1,24,2,755.82,1
1,40,5,1024.4,4
0,63,3,2061.8,4
0,74,4,189.11,2
1,46,3,414.9,4
0,57,3,327.2,2
1,28,7,612.04,4
1,73,5,906.91,3
1,28,5,424.38,1
0,42,5,6.36,2
1,38,4,1627.9,4
0,29,2,15.78,2
0,72,5,228.3,2
1,69,7,936.78,1
0,61,1,2105.4,4
1,26,4,378.83,3
0,30,4,292.65,3
1,39,6,1762.7,1
1,48,3,274.75,3
1,46,7,1737,4
0,30,1,156.45,3
0,65,2,243.99,2
0,39,3,2002.5,4
0,68,2,211.57,1
0,82,5,464.85,2
0,30,2,287.29,2
1,29,4,1194.4,4
0,36,3,955.9,1
1,41,4,471.21,1
1,68,7,119.15,3
0,41,6,466.45,2
0,42,5,1828.5,1
1,46,4,1773.5,1
0,32,5,1041.1,3
1,34,4,473.87,3
1,25,4,327.07,4
0,48,8,805.59,3
0,23,3,2631.7,4
1,22,7,498.83,4
1,31,5,467.47,3
1,32,8,1199.5,1
0,74,4,260.08,2
0,23,8,2379.8,4
0,41,2,484.24,2
1,58,3,306.5,3
0,29,2,900.89,4
0,74,7,338.31,2
1,51,2,534.79,4
1,23,6,1596.9,4
0,39,2,615.22,3
1,44,6,287.2,3
1,39,2,1335.1,4
0,73,5,34.78,2
1,70,2,109.57,1
0,50,2,1241.1,1
0,69,8,44,2
0,29,6,1751.2,3
0,81,6,358.82,2
0,43,4,487.69,2
0,49,3,201.45,4
0,42,8,2805.2,4
0,45,6,406.92,1
1,56,3,238.87,3
0,22,1,825.98,1
1,36,7,1513.8,1
0,80,4,140.58,2
1,58,4,413.49,1
1,68,3,172.85,3
1,66,6,630.02,1
1,30,2,236.86,4
1,26,2,949.69,1
0,48,8,75.29,2
1,23,3,1542.6,1
0,30,5,70.22,2
0,25,6,384.55,3
0,46,4,5.67,2
1,50,4,370.48,3
0,28,8,1697.9,4
0,26,7,1743.4,3
0,33,7,438.17,2
0,50,7,1231.5,4
0,48,2,2578.5,4
0,35,8,431.25,3
0,41,2,1075,1
1,35,6,773.74,4
0,53,5,2975.2,4
1,33,6,118.61,1
0,55,3,174.42,2
0,45,7,386.12,2
1,36,5,244.69,3
0,40,6,450.35,2
1,42,3,324.96,3
0,53,3,123.29,2
0,30,4,1233,3
1,46,1,428.32,1
0,22,4,1079,1
0,45,6,1115.8,4
1,19,4,1635.3,1
0,44,7,71.17,2
0,51,2,239.52,2
1,35,3,1905.5,4
1,45,2,670.21,1
1,47,7,837.25,1
0,50,4,2403.4,4
1,52,6,156.27,1
1,52,4,976.64,1
0,41,6,472.27,2
0,60,6,113.09,2
1,34,6,536.87,1
0,60,5,1070.5,4
1,48,7,747.74,1
1,50,7,1070.2,4
0,53,7,1805.6,3
0,84,5,478.83,2
0,47,3,2313.4,4
0,63,3,539.06,4
1,49,2,529.17,4
0,47,2,2718.5,3
1,32,8,95.4,3
0,43,3,171.46,3
1,51,4,92.06,3
0,55,5,801.9,4
0,28,3,1293.3,4
1,23,2,981.39,4
0,74,7,68.23,2
1,27,4,588.71,1
1,48,5,485.77,3
1,25,3,1553.2,4
0,52,7,970.08,3
1,46,5,1735.5,4
0,19,8,1919.1,4
0,46,2,876.7,1
0,19,4,1935.9,3
1,46,2,512.49,3
0,41,3,107.98,2
0,33,6,2714.8,4
1,65,7,714,3
1,38,4,951.22,3
1,65,4,369.65,1
0,52,8,1156.3,4
1,26,7,1847.5,1
1,67,1,724.61,1
0,19,3,1831.6,4
0,65,4,215.68,2
0,40,4,804.04,1
1,36,2,838.1,3
1,45,3,817.52,1
0,48,7,189.14,2
0,58,2,489.4,2
1,27,6,602.18,1
0,52,1,202.18,2
1,51,3,808.33,3
0,45,6,418.64,3
1,50,2,873.84,1
0,30,6,59,2
0,56,3,1237.9,4
0,39,3,343.74,4
1,37,1,376.36,1
0,33,6,2518.6,4
1,34,1,552.53,3
1,23,7,1464.9,1
0,50,1,352,2
0,27,2,111.92,3
0,21,2,2744.3,4
0,77,6,190.35,2
0,34,4,245.5,2
1,23,8,1989.4,4
1,53,6,54.33,4
1,27,8,1233.1,1
1,31,6,1587.6,4
0,41,3,16.42,2
1,36,4,1507.2,4
1,53,6,777.23,3
1,60,8,811.73,3
1,50,7,360.77,3
1,45,1,872.45,3
1,68,4,78.52,1
1,69,2,891.97,1
0,39,2,86.85,2
0,59,7,297.26,2
1,47,8,607.88,1
0,30,2,254.15,2
0,49,4,2098.6,3
0,39,7,1912.5,3
0,65,4,381.66,2
1,30,3,662.34,4
1,23,4,696.25,4
0,55,3,492.65,2
1,53,3,185.71,4
0,32,5,172.67,4
0,60,1,192.29,2
1,54,5,503.04,4
0,63,3,699.04,3
0,77,4,92.02,2
1,24,2,1835.6,4
0,30,3,41.05,2
0,42,6,1387.4,4
0,55,6,1276,4
1,30,5,570.03,1
1,30,8,639.2,4
1,36,4,999.69,1
0,48,5,66.99,1
0,22,8,1132.8,3
1,31,7,646.86,3
0,44,3,19.73,2
1,19,8,1021.3,4
1,20,7,1904.7,4
1,30,5,495.88,1
0,29,1,1339.9,4
1,32,2,1402.1,1
0,31,5,1459.1,4
0,64,6,430.52,2
1,25,4,1556.9,4
0,48,7,1158.9,4
1,46,2,1284.4,4
0,77,4,92.45,2
1,51,7,447.53,1
0,32,7,449.56,2
1,28,7,1673.6,1
0,61,7,324.75,2
0,46,6,479.52,2
0,53,5,223.45,2
0,27,7,137.22,4
1,66,5,449.46,3
0,19,3,851.24,4
0,41,4,155.83,2
1,54,8,264.84,4
1,46,2,1109,4
1,26,5,565.63,1
1,48,8,1421.9,1
0,48,7,1240.4,4
0,37,3,2345.5,4
0,27,8,914.59,3
1,37,6,1968.8,1
1,47,1,1820,4
0,41,2,138,2
1,28,7,697.86,4
0,42,3,286.17,2
1,38,8,592.42,1
0,20,5,530.56,4
1,51,1,445.83,4
0,18,4,187.3,4
